2026-03-15T08:10:22.220927Z,26528,6,52,1,0,0
2026-03-15T08:10:23.237786Z,26528,5,98,0,0,0
2026-03-15T08:10:24.261236Z,26528,5,34,0,0,0
2026-03-15T08:10:25.304483Z,26528,4,60,0,0,0
2026-03-15T08:10:26.214293Z,26528,3,76,0,0,0
2026-03-15T08:10:27.177096Z,26528,2,82,0,1,0
2026-03-15T08:10:28.257505Z,26528,1,98,0,1,0
2026-03-15T08:10:29.284794Z,26528,1,24,0,1,0
2026-03-15T08:10:30.303868Z,26528,0,60,0,1,0
2026-03-15T08:10:31.191737Z,26528,0,07,0,1,0
2026-03-15T08:10:32.193878Z,26528,-0,37,0,1,0
2026-03-15T08:10:33.284822Z,26528,-0,71,0,1,0
2026-03-15T08:10:34.295998Z,26528,-0,95,0,1,0
2026-03-15T08:10:35.321540Z,26528,-1,09,0,1,0
2026-03-15T08:10:36.242912Z,26528,-1,13,0,1,0
2026-03-15T08:10:37.266623Z,26528,-1,07,0,1,0
2026-03-15T08:10:38.290685Z,26528,-0,91,0,1,0
2026-03-15T08:10:39.314859Z,26528,-0,65,0,1,0
2026-03-15T08:10:40.338944Z,26528,-0,29,0,1,0
2026-03-15T08:10:41.361462Z,26528,0,17,0,1,0
2026-03-15T08:10:42.225587Z,26528,0,73,0,1,0
2026-03-15T08:10:43.307136Z,26528,1,39,0,1,0
2026-03-15T08:10:44.332796Z,26528,2,15,0,1,0
2026-03-15T08:10:45.356275Z,26528,3,02,0,1,0
2026-03-15T08:10:46.379211Z,26528,3,98,0,1,0
2026-03-15T08:10:47.302238Z,26528,5,04,0,0,0
2026-03-15T08:10:48.325346Z,26528,6,00,0,0,0
2026-03-15T08:10:49.251270Z,26528,6,86,0,0,0
2026-03-15T08:10:50.386720Z,26528,7,62,1,0,0
2026-03-15T08:10:51.255905Z,26528,8,28,1,0,0
2026-03-15T08:10:52.311429Z,26528,8,84,1,0,0
2026-03-15T08:10:53.344748Z,26528,9,30,1,0,0
2026-03-15T08:10:54.370463Z,26528,9,66,1,0,0
2026-03-15T08:10:55.393053Z,26528,9,92,1,0,0
2026-03-15T08:10:56.311904Z,26528,10,09,1,0,0
2026-03-15T08:10:57.306355Z,26528,10,15,1,0,0
2026-03-15T08:10:58.360637Z,26528,10,11,1,0,0
2026-03-15T08:10:59.384807Z,26528,9,97,1,0,0
2026-03-15T08:11:00.409545Z,26528,9,73,1,0,0
2026-03-15T08:11:01.288684Z,26528,9,39,1,0,0
2026-03-15T08:11:02.293371Z,26528,8,95,1,0,0
2026-03-15T08:11:03.293772Z,26528,8,41,1,0,0
2026-03-15T08:11:04.301772Z,26528,7,77,1,0,0
2026-03-15T08:11:05.303184Z,26528,7,03,1,0,0
2026-03-15T08:11:06.450577Z,26528,6,19,0,0,0
2026-03-15T08:11:07.374034Z,26528,5,45,0,0,0
2026-03-15T08:12:42.397936Z,20000,4,90,0,0,100
2026-03-15T08:12:43.426497Z,20000,4,70,0,0,100
2026-03-15T08:12:44.388724Z,20000,4,40,0,0,100
2026-03-15T08:12:45.392775Z,20000,4,00,0,0,100
2026-03-15T08:12:46.394321Z,20000,3,50,0,0,100
2026-03-15T08:12:47.522935Z,20000,2,90,0,1,100
2026-03-15T08:12:48.400854Z,20000,2,40,0,1,99
2026-03-15T08:12:49.467591Z,20000,2,00,0,2,98
2026-03-15T08:12:50.405810Z,20000,1,80,0,2,96
2026-03-15T08:12:51.410085Z,20000,1,80,0,2,95
2026-03-15T08:12:52.410731Z,20000,2,00,0,2,93
2026-03-15T08:12:53.562875Z,20000,2,40,0,1,92
2026-03-15T08:12:54.415309Z,20000,2,90,0,1,91
2026-03-15T08:12:55.507342Z,20000,3,50,0,1,90
2026-03-15T08:12:56.420638Z,20000,4,20,0,0,89
2026-03-15T08:12:57.423240Z,20000,4,80,0,0,89
2026-03-15T08:12:58.425651Z,20000,5,30,0,0,89
2026-03-15T08:12:59.501181Z,20000,5,70,0,0,89
2026-03-15T08:13:00.432941Z,20000,6,00,0,0,90
2026-03-15T08:13:01.435774Z,20000,6,20,0,0,90
2026-03-15T08:13:02.438394Z,20000,6,30,0,0,90
2026-03-15T08:13:03.598627Z,20000,6,30,0,0,90
2026-03-15T08:13:04.444407Z,20000,6,20,0,0,90
2026-03-15T08:13:05.542475Z,20000,6,00,0,0,90
2026-03-15T08:13:06.452885Z,20000,5,70,0,0,90
2026-03-15T08:13:07.590253Z,20000,5,30,0,0,90
2026-03-15T08:13:08.457381Z,20000,4,80,0,0,90
2026-03-15T08:13:09.539506Z,20000,4,20,0,0,90
2026-03-15T08:13:10.463899Z,20000,3,50,0,0,90
2026-03-15T08:13:11.686725Z,20000,2,70,0,1,91
2026-03-15T08:13:12.611907Z,20000,2,00,0,2,90
2026-03-15T08:13:13.528501Z,20000,1,50,0,2,88
2026-03-15T08:13:14.476358Z,20000,1,20,0,2,87
2026-03-15T08:13:15.581984Z,20000,1,10,0,2,85
2026-03-15T08:13:16.483002Z,20000,1,20,0,2,83
2026-03-15T08:13:17.485737Z,20000,1,50,0,2,82
2026-03-15T08:13:18.488559Z,20000,2,00,0,2,80
2026-03-15T08:13:19.571475Z,20000,2,70,0,1,79
2026-03-15T08:13:20.522626Z,20000,3,50,0,1,78
2026-03-15T08:13:21.497589Z,20000,4,40,0,0,77
2026-03-15T08:13:22.499470Z,20000,5,20,0,0,77
2026-03-15T08:13:23.564574Z,20000,5,90,0,0,77
2026-03-15T08:13:24.502958Z,20000,6,50,0,0,77
2026-03-15T08:13:25.611498Z,20000,7,00,0,0,77
2026-03-15T08:13:26.510780Z,20000,7,40,0,0,77
2026-03-15T08:13:27.520569Z,20000,7,70,1,0,78
2026-03-15T08:13:28.520967Z,20000,7,90,1,0,77
2026-03-15T08:13:29.544565Z,20000,8,00,1,0,77
2026-03-15T08:13:30.562729Z,20000,8,00,1,0,76
2026-03-15T08:13:31.576311Z,20000,7,90,1,0,76
2026-03-15T08:13:32.532043Z,20000,7,70,1,0,76
2026-03-15T08:13:33.535184Z,20000,7,40,1,0,75
2026-03-15T08:13:34.539062Z,20000,7,00,1,0,75
2026-03-15T08:13:35.539868Z,20000,6,50,0,0,74
2026-03-15T08:13:36.543295Z,20000,5,90,0,0,74
2026-03-15T08:13:37.545670Z,20000,5,20,0,0,75
2026-03-15T08:13:38.556865Z,20000,4,40,0,0,75
2026-03-15T08:13:39.571449Z,20000,3,50,0,0,75
2026-03-15T08:13:40.555245Z,20000,2,50,0,1,75
2026-03-15T08:13:41.894354Z,20000,1,60,0,2,74
2026-03-15T08:13:42.560975Z,20000,0,90,0,2,72
2026-03-15T08:13:43.565151Z,20000,0,40,0,2,71
2026-03-15T08:13:44.568035Z,20000,0,10,0,2,69
2026-03-15T08:13:45.571222Z,20000,0,00,0,2,68
2026-03-15T08:13:46.572888Z,20000,0,10,0,2,66
2026-03-15T08:13:47.585163Z,20000,0,40,0,2,64
2026-03-15T08:13:48.599323Z,20000,0,90,0,2,63
2026-03-15T08:13:49.582804Z,20000,1,60,0,2,61
2026-03-15T08:13:50.587484Z,20000,2,50,0,1,60
2026-03-15T08:13:51.589190Z,20000,3,50,0,1,59
2026-03-15T08:13:52.646476Z,20000,4,60,0,0,58
2026-03-15T08:13:53.776556Z,20000,5,80,0,0,58
2026-03-15T08:13:54.643750Z,20000,7,03,0,0,58
2026-03-15T08:13:55.692350Z,20000,8,27,1,0,58
2026-03-15T08:13:57.051285Z,20000,9,40,2,0,58
2026-03-15T08:13:57.605094Z,20000,10,34,2,0,57
2026-03-15T08:13:58.608289Z,20000,11,06,2,0,56
2026-03-15T08:13:59.609440Z,20000,11,60,2,0,56
2026-03-15T08:14:00.738467Z,20000,11,93,2,0,55
2026-03-15T08:14:01.614990Z,20000,12,06,2,0,54
2026-03-15T08:14:02.617078Z,20000,12,00,2,0,53
2026-03-15T08:14:03.705901Z,20000,11,73,2,0,52
2026-03-15T08:14:04.645052Z,20000,11,27,2,0,52
2026-03-15T08:14:05.622366Z,20000,10,60,2,0,51
2026-03-15T08:14:06.982828Z,20000,9,73,2,0,50
2026-03-15T08:14:08.109701Z,20000,8,66,2,0,49
2026-03-15T08:14:08.638057Z,20000,7,40,2,0,48
2026-03-15T08:14:09.640135Z,20000,5,93,0,0,48
2026-03-15T08:14:10.643097Z,20000,4,56,0,0,48
2026-03-15T08:14:11.643930Z,20000,3,30,0,0,48
2026-03-15T08:14:12.821102Z,20000,2,13,0,1,48
2026-03-15T08:14:13.675771Z,20000,1,06,0,2,47
2026-03-15T08:14:14.657705Z,20000,0,20,0,2,45
2026-03-15T08:14:15.659896Z,20000,-0,47,0,2,44
2026-03-15T08:14:16.676456Z,20000,-0,94,0,2,42
2026-03-15T08:14:17.743692Z,20000,-1,20,0,2,41
2026-03-15T08:14:19.067217Z,20000,-1,27,0,2,39
2026-03-15T08:14:19.684886Z,20000,-1,14,0,2,37
2026-03-15T08:14:20.678517Z,20000,-0,81,0,2,36
2026-03-15T08:14:21.729575Z,20000,-0,27,0,2,34
2026-03-15T08:14:22.678764Z,20000,0,46,0,2,33
2026-03-15T08:14:23.682622Z,20000,1,39,0,2,31
2026-03-15T08:14:24.687223Z,20000,2,53,0,1,29
2026-03-15T08:14:25.689605Z,20000,3,76,0,1,29
2026-03-15T08:14:26.782310Z,20000,5,09,0,0,28
2026-03-15T08:14:27.697660Z,20000,6,33,0,0,28
2026-03-15T08:14:28.702033Z,20000,7,46,0,0,28
2026-03-15T08:14:29.704126Z,20000,8,49,1,0,28
2026-03-15T08:14:30.707214Z,20000,9,43,2,0,28
2026-03-15T08:14:31.710007Z,20000,10,16,2,0,27
2026-03-15T08:14:32.715278Z,20000,10,70,2,0,26
2026-03-15T08:14:33.718589Z,20000,11,02,2,0,25
2026-03-15T08:14:34.721817Z,20000,11,16,2,0,25
2026-03-15T08:14:35.723346Z,20000,11,09,2,0,24
2026-03-15T08:14:36.724771Z,20000,10,83,2,0,23
2026-03-15T08:14:37.726772Z,20000,10,36,2,0,22
2026-03-15T08:14:38.743774Z,20000,9,70,2,0,21
2026-03-15T08:14:39.734081Z,20000,8,83,2,0,21
2026-03-15T08:14:40.782132Z,20000,7,76,1,0,20
2026-03-15T08:14:42.106023Z,20000,6,59,1,0,19
2026-03-15T08:14:42.743049Z,20000,5,32,0,0,19
2026-03-15T08:14:43.751932Z,20000,4,16,0,0,19
2026-03-15T08:14:44.749866Z,20000,3,00,0,1,19
2026-03-15T08:14:45.898887Z,20000,1,94,0,2,18
2026-03-15T08:14:46.816049Z,20000,1,09,0,2,17
2026-03-15T08:14:47.839626Z,20000,0,43,0,2,15
2026-03-15T08:14:48.760133Z,20000,-0,03,0,2,14
2026-03-15T08:14:49.889873Z,20000,-0,28,0,2,12
2026-03-15T08:14:50.759818Z,20000,-0,34,0,2,10
2026-03-15T08:14:51.833271Z,20000,-0,20,0,1,9
2026-03-15T08:14:52.857266Z,20000,0,04,0,1,8
2026-03-15T08:14:53.880025Z,20000,0,39,0,1,7
2026-03-15T08:14:54.905293Z,20000,0,83,0,1,6
2026-03-15T08:14:55.778837Z,20000,1,37,0,1,6
2026-03-15T08:14:56.851105Z,20000,2,02,0,1,5
2026-03-15T08:14:57.876132Z,20000,2,76,0,1,4
2026-03-15T08:14:58.897542Z,20000,3,60,0,1,3
2026-03-15T08:14:59.922439Z,20000,4,55,0,0,2
2026-03-15T08:15:00.842984Z,20000,5,39,0,0,2
2026-03-15T08:15:01.793709Z,20000,6,19,0,0,3
2026-03-15T08:15:02.892478Z,20000,6,98,0,0,3
2026-03-15T08:15:03.916646Z,20000,7,79,1,0,3
2026-03-15T08:15:04.939999Z,20000,8,48,1,0,2
2026-03-15T08:15:05.860868Z,20000,9,08,1,0,2
2026-03-15T08:15:06.886085Z,20000,9,58,1,0,2
